playerID,year,tmID,G,A,Pts,PIM,firstName,lastName,fullName
bownaja01,1958,NYR,1,2,3,20,Jack,Bownass,Jack Bownass
bowneri01,1979,STL,1,2,3,11,Rick,Bowness,Rick Bowness
brennjo01,1968,OAK,1,2,3,6,John,Brenneman,John Brenneman
brennri01,1997,SJS,1,2,3,2,Rich,Brennan,Rich Brennan
bridear01,1921,SEA,1,2,3,13,Archie,Briden,Archie Briden
brookbo01,1983,NYR,1,2,3,4,Bob,Brooke,Bob Brooke
brookwa01,2005,VAN,1,2,3,81,Wade,Brookbank,Wade Brookbank
brownco01,1940,DET,1,2,3,0,Connie,Brown,Connie Brown
brownda01,1994,PHI,1,2,3,53,Dave,Brown,Dave Brown
browngr01,1990,BUF,1,2,3,35,Greg,Brown,Greg Brown
bruceda01,1990,STL,1,2,3,14,David,Bruce,David Bruce
bullami01,1980,PIT,1,2,3,19,Mike,Bullard,Mike Bullard
burnega01,2003,ANA,1,2,3,184,Garrett,Burnett,Garrett Burnett
buswewa01,1933,DET,1,2,3,8,Walt,Buswell,Walt Buswell
byfugdu01,2006,CHI,1,2,3,10,Dustin,Byfuglien,Dustin Byfuglien
cameral01,1980,WIN,1,2,3,21,Al,Cameron,Al Cameron
campbwa01,1982,WIN,1,2,3,50,Wade,Campbell,Wade Campbell
carknma01,2011,OTT,1,2,3,33,Matt,Carkner,Matt Carkner
carknte01,1994,DET,1,2,3,21,Terry,Carkner,Terry Carkner
carneke01,1991,BUF,1,2,3,18,Keith,Carney,Keith Carney
carrobi01,1986,DET,1,2,3,6,Billy,Carroll,Billy Carroll
carsoji01,1989,EDM,1,2,3,0,Jimmy,Carson,Jimmy Carson
cartery01,2010,AND,1,2,3,22,Ryan,Carter,Ryan Carter
caufija01,1989,PIT,1,2,3,123,Jay,Caufield,Jay Caufield
chaseke01,1991,STL,1,2,3,264,Kelly,Chase,Kelly Chase
chaseke01,1996,HAR,1,2,3,122,Kelly,Chase,Kelly Chase
chebavl01,2000,STL,1,2,3,26,Vladimir,Chebaturkin,Vladimir Chebaturkin
chicoda01,1979,MNS,1,2,3,12,Dan,Chicoine,Dan Chicoine
churcja01,1941,BKN,1,2,3,12,Jack,Church,Jack Church
churlsh01,1995,LAK,1,2,3,37,Shane,Churla,Shane Churla
cierniv01,2001,OTT,1,2,3,4,Ivan,Ciernik,Ivan Ciernik
cisarma01,2001,NAS,1,2,3,8,Marian,Cisar,Marian Cisar
clarkbr01,2000,ATL,1,2,3,14,Brett,Clark,Brett Clark
clippst01,1976,LAK,1,2,3,9,Steve,Clippingdale,Steve Clippingdale
clitsgr01,2009,CBS,1,2,3,6,Grant,Clitsome,Grant Clitsome
coleda01,1994,NJD,1,2,3,8,Danton,Cole,Danton Cole
comripa01,1999,EDM,1,2,3,4,Paul,Comrie,Paul Comrie
connebe01,1937,CHI,1,2,3,4,Bert,Connelly,Bert Connelly
connech01,2006,DAL,1,2,3,4,Chris,Conner,Chris Conner
connech01,2011,DET,1,2,3,0,Chris,Conner,Chris Conner
connoha01,1929,OTS,1,2,3,22,Harry,Connor,Harry Connor
corbebe01,1926,TRS,1,2,3,88,Bert,Corbeau,Bert Corbeau
cosseja01,1977,PIT,1,2,3,4,Jacques,Cossette,Jacques Cossette
cotepa01,1998,NAS,1,2,3,242,Patrick,Cote,Patrick Cote
cottoba01,1928,TOR,1,2,3,8,Baldy,Cotton,Baldy Cotton
couliti01,1979,WAS,1,2,3,27,Tim,Coulis,Tim Coulis
coultar01,1935,CHI,1,2,3,18,Art,Coulter,Art Coulter
cournno01,1976,SDM,1,2,3,8,Norm,Cournoyer,Norm Cournoyer
coutubi01,1918,MTL,1,2,3,18,Billy,Coutu,Billy Coutu
crawfbo01,1985,NYR,1,2,3,10,Bob,Crawford,Bob Crawford
crawfru01,1917,TOA,1,2,3,51,Rusty,Crawford,Rusty Crawford
creigad01,1996,CHI,1,2,3,13,Adam,Creighton,Adam Creighton
crombbj01,2011,STL,1,2,3,71,B.J.,Crombeen,B.J. Crombeen
crowdtr01,1994,LAK,1,2,3,99,Troy,Crowder,Troy Crowder
crowdtr01,1996,VAN,1,2,3,52,Troy,Crowder,Troy Crowder
crowlte01,1993,HAR,1,2,3,10,Ted,Crowley,Ted Crowley
cullija01,1994,VAN,1,2,3,39,Jassen,Cullimore,Jassen Cullimore
cullija01,1997,TBL,1,2,3,22,Jassen,Cullimore,Jassen Cullimore
cummiba01,1973,CLF,1,2,3,39,Barry,Cummins,Barry Cummins
cummiji01,1993,PHI,1,2,3,71,Jim,Cummins,Jim Cummins
cummiji01,2003,COL,1,2,3,147,Jim,Cummins,Jim Cummins
currigl01,1985,LAK,1,2,3,9,Glen,Currie,Glen Currie
cusheia01,1958,MTL,1,2,3,28,Ian,Cushenan,Ian Cushenan
dahlqch01,1985,PIT,1,2,3,2,Chris,Dahlquist,Chris Dahlquist
dahlqch01,1990,PIT,1,2,3,30,Chris,Dahlquist,Chris Dahlquist
dalgabr01,1995,NYI,1,2,3,14,Brad,Dalgarno,Brad Dalgarno
dalpeza01,2011,CAR,1,2,3,4,Zac,Dalpe,Zac Dalpe
daneyke01,1994,NJD,1,2,3,54,Ken,Daneyko,Ken Daneyko
darraha01,1932,TOR,1,2,3,0,Harold,Darragh,Harold Darragh
davidma01,2001,CBS,1,2,3,10,Matt,Davidson,Matt Davidson
davisbi01,1978,WIJ,1,2,3,0,Bill,Davis,Bill Davis
davisro01,2002,SJS,1,2,3,22,Rob,Davison,Rob Davison
davydev01,1994,OTT,1,2,3,0,Evgeny,Davydov,Evgeny Davydov
daweja01,1997,NYI,1,2,3,6,Jason,Dawe,Jason Dawe
dawesbo01,1949,TOR,1,2,3,2,Bob,Dawes,Bob Dawes
deblolu01,1991,WIN,1,2,3,2,Lucien,DeBlois,Lucien DeBlois
debrulo01,1997,TBL,1,2,3,166,Louie,DeBrusk,Louie DeBrusk
delorro01,1984,VAN,1,2,3,51,Ron,Delorme,Ron Delorme
dennecy01,1928,BOS,1,2,3,2,Cy,Denneny,Cy Denneny
deschan01,1976,CAC,1,2,3,19,Andre,Deschamps,Andre Deschamps
desjaan01,2010,SJS,1,2,3,4,Andrew,Desjardins,Andrew Desjardins
dheerma01,1942,MTL,1,2,3,2,Marcel,Dheere,Marcel Dheere
diducge01,1985,NYI,1,2,3,2,Gerald,Diduck,Gerald Diduck
diducge01,1990,MTL,1,2,3,39,Gerald,Diduck,Gerald Diduck
diducge01,1996,PHO,1,2,3,23,Gerald,Diduck,Gerald Diduck
dineego01,1988,PIT,1,2,3,42,Gord,Dineen,Gord Dineen
dionngi01,1995,FLO,1,2,3,0,Gilbert,Dionne,Gilbert Dionne
dirkro01,1995,ANA,1,2,3,42,Robert,Dirk,Robert Dirk
domenhn01,1996,CAL,1,2,3,2,Hnat,Domenichelli,Hnat Domenichelli
donatte01,1991,BOS,1,2,3,8,Ted,Donato,Ted Donato
donnemi01,1989,BUF,1,2,3,8,Mike,Donnelly,Mike Donnelly
donovsh01,2002,CAL,1,2,3,7,Shean,Donovan,Shean Donovan
douglle01,1940,DET,1,2,3,2,Les,Douglas,Les Douglas
drucejo01,1997,PHI,1,2,3,2,John,Druce,John Druce
dubegi01,1949,MTL,1,2,3,2,Gilles,Dube,Gilles Dube
duchega01,1994,FLO,1,2,3,0,Gaetan,Duchesne,Gaetan Duchesne
dufredo01,1992,MTL,1,2,3,32,Donald,Dufresne,Donald Dufresne
duncaia01,1986,WIN,1,2,3,0,Iain,Duncan,Iain Duncan
duperde01,1970,TOR,1,2,3,4,Denis,Dupere,Denis Dupere
duponan01,1970,NYR,1,2,3,21,Andre,Dupont,Andre Dupont
duponmi01,2002,CAL,1,2,3,4,Micki,DuPont,Micki DuPont
eaglemi01,1989,CHI,1,2,3,34,Mike,Eagles,Mike Eagles
eavesmu01,1980,WIN,1,2,3,5,Murray,Eaves,Murray Eaves
edleral01,2006,VAN,1,2,3,6,Alexander,Edler,Alexander Edler
eldeban01,1982,QUE,1,2,3,8,Anders,Eldebrink,Anders Eldebrink
elynupa01,1995,OTT,1,2,3,16,Pat,Elynuik,Pat Elynuik
engblbr01,1977,MTL,1,2,3,23,Brian,Engblom,Brian Engblom
erreybo01,1996,DET,1,2,3,27,Bob,Errey,Bob Errey
evansch01,1977,BIR,1,2,3,4,Chris,Evans,Chris Evans
ewento01,1991,MTL,1,2,3,130,Todd,Ewen,Todd Ewen
fairbbi01,1976,NYR,1,2,3,0,Bill,Fairbairn,Bill Fairbairn
ferenan01,2006,BOS,1,2,3,31,Andrew,Ference,Andrew Ference
finleje01,1998,STL,1,2,3,20,Jeff,Finley,Jeff Finley
fitchbo01,1973,EDO,1,2,3,21,Bob,Fitchner,Bob Fitchner
fitzgru01,1995,PIT,1,2,3,12,Rusty,Fitzgerald,Rusty Fitzgerald
fogarbr01,1993,MTL,1,2,3,10,Bryan,Fogarty,Bryan Fogarty
fogolle01,1948,DET,1,2,3,59,Lee,Fogolin,Lee Fogolin
foleyri01,1975,TOT,1,2,3,6,Rick,Foley,Rick Foley
fosteyi01,1931,BOS,1,2,3,12,Yip,Foster,Yip Foster
foxgr01,1977,ATF,1,2,3,25,Greg,Fox,Greg Fox
fredrfr01,1930,DTF,1,2,3,6,Frank,Fredrickson,Frank Fredrickson
galbrpe01,1932,BOS,1,2,3,28,Percy,Galbraith,Percy Galbraith
gaveyaa01,1996,TBL,1,2,3,12,Aaron,Gavey,Aaron Gavey
gavinst01,1980,TOR,1,2,3,13,Stew,Gavin,Stew Gavin
gelinma01,1988,EDM,1,2,3,0,Martin,Gelinas,Martin Gelinas
gilchbr01,2002,NAS,1,2,3,14,Brent,Gilchrist,Brent Gilchrist
gillto01,1985,TOR,1,2,3,28,Todd,Gill,Todd Gill
gilroma01,2011,OTT,1,2,3,2,Matt,Gilroy,Matt Gilroy
girarjo01,1999,BOS,1,2,3,2,Jonathan,Girard,Jonathan Girard
giroual01,2009,WAS,1,2,3,4,Alexandre,Giroux,Alexandre Giroux
globeal01,1975,QUN,1,2,3,13,Alan,Globensky,Alan Globensky
godarer01,2009,PIT,1,2,3,76,Eric,Godard,Eric Godard
goegape01,1967,MNS,1,2,3,30,Pete,Goegan,Pete Goegan
golubya01,1999,DET,1,2,3,8,Yan,Golubovsky,Yan Golubovsky
gorenle01,2005,VAN,1,2,3,30,Lee,Goren,Lee Goren
goyerge01,1967,CHI,1,2,3,4,Gerry,Goyer,Gerry Goyer
gragnma01,2010,BUF,1,2,3,2,Marc-Andre,Gragnani,Marc-Andre Gragnani
gragnma01,2011,VAN,1,2,3,6,Marc-Andre,Gragnani,Marc-Andre Gragnani
grahate01,1929,CHI,1,2,3,23,Ted,Graham,Ted Graham
grattjo01,2008,PHI,1,2,3,57,Josh,Gratton,Josh Gratton
gravele01,1950,DET,1,2,3,6,Leo,Gravelle,Leo Gravelle
greenjo01,2002,WAS,1,2,3,7,Josh,Green,Josh Green
greenmi02,2003,NYR,1,2,3,2,Mike,Green,Mike Green
greenmi03,2005,WAS,1,2,3,18,Mike,Green,Mike Green
greggra01,1987,EDM,1,2,3,8,Randy,Gregg,Randy Gregg
gretzbr01,1993,TBL,1,2,3,2,Brent,Gretzky,Brent Gretzky
grimsst01,1999,ANA,1,2,3,116,Stu,Grimson,Stu Grimson
gronmtu01,1997,PIT,1,2,3,25,Tuomas,Gronman,Tuomas Gronman
gronsll01,1941,BOS,1,2,3,0,Lloyd,Gronsdahl,Lloyd Gronsdahl
grosvle01,1927,OTS,1,2,3,18,Len,Grosvenor,Len Grosvenor
gurenmi01,1999,MTL,1,2,3,12,Miloslav,Guren,Miloslav Guren
gusaral01,1994,QUE,1,2,3,6,Alexei,Gusarov,Alexei Gusarov
haldeha01,1926,TRS,1,2,3,36,Harold,Halderson,Harold Halderson
haleyle01,1959,DET,1,2,3,12,Len,Haley,Len Haley
halljo01,1915,QU1,1,2,3,89,Joe,Hall,Joe Hall
hannasc01,1999,SJS,1,2,3,10,Scott,Hannan,Scott Hannan
harjujo01,2010,TBL,1,2,3,2,Johan,Harju,Johan Harju
harriji01,1968,BOS,1,2,3,21,Jim,Harrison,Jim Harrison
harrope01,2009,LAK,1,2,3,8,Peter,Harrold,Peter Harrold
hartima01,2006,CBS,1,2,3,2,Mark,Hartigan,Mark Hartigan
havelni01,2001,ANA,1,2,3,40,Niclas,Havelid,Niclas Havelid
hawgogr01,1993,PIT,1,2,3,8,Greg,Hawgood,Greg Hawgood
haynepa01,1934,MTM,1,2,3,0,Paul,Haynes,Paul Haynes
headlfe01,1924,BOS,1,2,3,4,Fern,Headley,Fern Headley
heereje01,2003,STL,1,2,3,4,Jeff,Heerema,Jeff Heerema
helensa01,2000,DAL,1,2,3,99,Sami,Helenius,Sami Helenius
hennilo01,1980,NYI,1,2,3,24,Lorne,Henning,Lorne Henning
henryca01,1969,STL,1,2,3,0,Camille,Henry,Camille Henry
hensitj01,2009,COL,1,2,3,0,T.J.,Hensick,T.J. Hensick
hensitj01,2010,STL,1,2,3,2,T.J.,Hensick,T.J. Hensick
herchar01,1940,DET,1,2,3,2,Art,Herchenratter,Art Herchenratter
herrido01,1974,EDO,1,2,3,21,Don,Herriman,Don Herriman
hewarja01,2001,CBS,1,2,3,7,Jamie,Heward,Jamie Heward
hicksal01,1999,FLO,1,2,3,4,Alex,Hicks,Alex Hicks
hicksgl01,1979,DET,1,2,3,43,Glenn,Hicks,Glenn Hicks
hillmla01,1956,DET,1,2,3,4,Larry,Hillman,Larry Hillman
hillmla01,1971,LAK,1,2,3,11,Larry,Hillman,Larry Hillman
hirscbe01,1949,MTL,1,2,3,2,Bert,Hirschfeld,Bert Hirschfeld
hjalmni01,2008,CHI,1,2,3,0,Niklas,Hjalmarsson,Niklas Hjalmarsson
hnidysh01,2007,AND,1,2,3,30,Shane,Hnidy,Shane Hnidy
hoffmmi01,1985,HAR,1,2,3,2,Mike,Hoffman,Mike Hoffman
hogabbi01,1977,MNS,1,2,3,4,Bill,Hogaboam,Bill Hogaboam
hoganda01,1971,LAK,1,2,3,14,Dale,Hoganson,Dale Hoganson
holbrte01,1975,CLC,1,2,3,6,Terry,Holbrook,Terry Holbrook
hollefl01,1935,BOS,1,2,3,2,Flash,Hollett,Flash Hollett
holligo01,1957,DET,1,2,3,22,Gord,Hollingworth,Gord Hollingworth
hollwry01,2006,NYR,1,2,3,131,Ryan,Hollweg,Ryan Hollweg
holzibr01,2001,TBL,1,2,3,4,Brian,Holzinger,Brian Holzinger
holzibr01,2002,PIT,1,2,3,6,Brian,Holzinger,Brian Holzinger
hordida01,2007,NAS,1,2,3,60,Darcy,Hordichuk,Darcy Hordichuk
hordida01,2011,EDM,1,2,3,64,Darcy,Hordichuk,Darcy Hordichuk
horvabr01,1956,NYR,1,2,3,4,Bronco,Horvath,Bronco Horvath
houdado01,1990,HAR,1,2,3,41,Doug,Houda,Doug Houda
houdado01,1994,BUF,1,2,3,68,Doug,Houda,Doug Houda
houdado01,1997,NYI,1,2,3,47,Doug,Houda,Doug Houda
houdado01,1997,ANA,1,2,3,52,Doug,Houda,Doug Houda
houldbi01,1987,WAS,1,2,3,10,Bill,Houlder,Bill Houlder
houldbi01,1999,TBL,1,2,3,2,Bill,Houlder,Bill Houlder
howsosc01,1985,NYI,1,2,3,2,Scott,Howson,Scott Howson
hrechda01,1976,STL,1,2,3,2,Dave,Hrechkosy,Dave Hrechkosy
hrkacto01,1991,CHI,1,2,3,6,Tony,Hrkac,Tony Hrkac
huckfr01,1970,MTL,1,2,3,0,Fran,Huck,Fran Huck
hudleji01,2003,DET,1,2,3,10,Jiri,Hudler,Jiri Hudler
huffmke01,1990,PHI,1,2,3,10,Kerry,Huffman,Kerry Huffman
hughebr02,1989,WIN,1,2,3,33,Brent,Hughes,Brent Hughes
hunwima01,2010,BOS,1,2,3,9,Matt,Hunwick,Matt Hunwick
ingarea01,1958,NYR,1,2,3,10,Earl,Ingarfield,Earl Ingarfield
ingarea01,1959,NYR,1,2,3,2,Earl,Ingarfield,Earl Ingarfield
ingrafr01,1931,CHI,1,2,3,4,Frank,Ingram,Frank Ingram
intrara01,1995,EDM,1,2,3,4,Ralph,Intranuovo,Ralph Intranuovo
irvinal01,1918,VML,1,2,3,3,Alex,Irvin,Alex Irvin
jackmba01,2003,STL,1,2,3,41,Barret,Jackman,Barret Jackman
jackmri01,1999,DAL,1,2,3,6,Ric,Jackman,Ric Jackman
jackmti01,2003,CBS,1,2,3,16,Tim,Jackman,Tim Jackman
jacksje01,1985,TOR,1,2,3,2,Jeff,Jackson,Jeff Jackson
jakopjo01,2000,FLO,1,2,3,62,John,Jakopin,John Jakopin
jankolo01,1952,DET,1,2,3,0,Lou,Jankowski,Lou Jankowski
janssma01,1997,PHO,1,2,3,4,Mark,Janssens,Mark Janssens
jarvido01,1985,WAS,1,2,3,16,Doug,Jarvis,Doug Jarvis
jeffrdu01,2008,PIT,1,2,3,0,Dustin,Jeffrey,Dustin Jeffrey
joensje01,2008,NYI,1,2,3,4,Jesse,Joensuu,Jesse Joensuu
johnsaa01,2009,CAL,1,2,3,19,Aaron,Johnson,Aaron Johnson
johnscr01,2003,ANA,1,2,3,14,Craig,Johnson,Craig Johnson
johnski01,2009,CHI,1,2,3,4,Kim,Johnsson,Kim Johnsson
johnsni01,2010,PIT,1,2,3,5,Nick,Johnson,Nick Johnson
jonesbl01,2006,TBL,1,2,3,2,Blair,Jones,Blair Jones
jonesbl01,2010,TBL,1,2,3,2,Blair,Jones,Blair Jones
jonssjo01,1999,ANA,1,2,3,0,Jorgen,Jonsson,Jorgen Jonsson
joycebo01,1989,BOS,1,2,3,22,Bob,Joyce,Bob Joyce
jurcimi01,2009,CBS,1,2,3,10,Milan,Jurcina,Milan Jurcina
juzdabi01,1948,TOR,1,2,3,23,Bill,Juzda,Bill Juzda
kalinjo01,2008,PHI,1,2,3,0,Jonathon,Kalinski,Jonathon Kalinski
kallito01,2002,CBS,1,2,3,8,Tomi,Kallio,Tomi Kallio
kaminke01,1995,WAS,1,2,3,164,Kevin,Kaminski,Kevin Kaminski
kaminke01,1996,WAS,1,2,3,130,Kevin,Kaminski,Kevin Kaminski
kaminma01,1935,BOS,1,2,3,20,Max,Kaminsky,Max Kaminsky
kampmbi01,1937,TOR,1,2,3,56,Bingo,Kampman,Bingo Kampman
kassiza01,2011,VAN,1,2,3,31,Zack,Kassian,Zack Kassian
keczmda01,1997,DAL,1,2,3,26,Dan,Keczmer,Dan Keczmer
kennefo01,1959,DET,1,2,3,8,Forbes,Kennedy,Forbes Kennedy
kesseri01,1969,PIT,1,2,3,2,Rick,Kessell,Rick Kessell
klemmjo01,1998,COL,1,2,3,31,Jon,Klemm,Jon Klemm
klemmjo01,2006,DAL,1,2,3,24,Jon,Klemm,Jon Klemm
klingik01,1936,CHI,1,2,3,2,Ike,Klingbeil,Ike Klingbeil
kocurjo01,1994,NYR,1,2,3,71,Joe,Kocur,Joe Kocur
kocurjo01,1995,NYR,1,2,3,49,Joe,Kocur,Joe Kocur
kokrmji01,1977,CZE,1,2,3,12,Jindrich,Kokrment,Jindrich Kokrment
kolarji01,1977,CZE,1,2,3,0,Jiri,Kolar,Jiri Kolar
komadne01,1978,STL,1,2,3,30,Neil,Komadoski,Neil Komadoski
kondrma01,2005,NYR,1,2,3,22,Maxim,Kondratiev,Maxim Kondratiev
korabje01,1979,LAK,1,2,3,34,Jerry,Korab,Jerry Korab
kordijo01,1988,TOR,1,2,3,185,John,Kordic,John Kordic
korolev01,1999,NYI,1,2,3,8,Evgeny,Korolev,Evgeny Korolev
kostoto01,2001,PIT,1,2,3,9,Tom,Kostopoulos,Tom Kostopoulos
kovalal01,2003,MTL,1,2,3,12,Alex,Kovalev,Alex Kovalev
krivose01,2001,ANA,1,2,3,19,Sergei,Krivokrasov,Sergei Krivokrasov
krommri01,1992,NYI,1,2,3,0,Richard,Kromm,Richard Kromm
kronwst01,2009,CAL,1,2,3,2,Staffan,Kronwall,Staffan Kronwall
krupija01,1972,NRA,1,2,3,4,Jarda,Krupicka,Jarda Krupicka
kubinpa01,1997,TBL,1,2,3,22,Pavel,Kubina,Pavel Kubina
kuntzmu01,1974,STL,1,2,3,0,Murray,Kuntz,Murray Kuntz
kuznema01,2000,DET,1,2,3,23,Maxim,Kuznetsov,Maxim Kuznetsov
kuznema01,2001,DET,1,2,3,40,Maxim,Kuznetsov,Maxim Kuznetsov
kyteji01,1983,WIN,1,2,3,55,Jim,Kyte,Jim Kyte
laaksan01,1998,BOS,1,2,3,2,Antti,Laaksonen,Antti Laaksonen
labreyv01,1973,PIT,1,2,3,13,Yvon,Labre,Yvon Labre
lalormi01,1995,DAL,1,2,3,31,Mike,Lalor,Mike Lalor
lammeha01,1993,OTT,1,2,3,22,Hank,Lammens,Hank Lammens
laperia01,1995,NYR,1,2,3,53,Ian,Laperriere,Ian Laperriere
laraqge01,2009,MTL,1,2,3,28,Georges,Laraque,Georges Laraque
laroscl01,1974,MTL,1,2,3,6,Claude,Larose,Claude Larose
larosgu01,1993,TOR,1,2,3,10,Guy,Larose,Guy Larose
laroust01,1995,LAK,1,2,3,4,Steve,Larouche,Steve Larouche
latalji01,1991,PHI,1,2,3,4,Jiri,Latal,Jiri Latal
lauredo01,1979,STL,1,2,3,8,Don,Laurence,Don Laurence
lauspa01,2000,FLO,1,2,3,66,Paul,Laus,Paul Laus
lavoido01,1990,STL,1,2,3,2,Dominic,Lavoie,Dominic Lavoie
laycoha01,1947,MTL,1,2,3,4,Hal,Laycoe,Hal Laycoe
leblajp01,1968,CHI,1,2,3,0,J.P.,LeBlanc,J.P. LeBlanc
leflech01,1974,MTL,1,2,3,4,Chuck,Lefley,Chuck Lefley
legerro01,1943,NYR,1,2,3,2,Roger,Leger,Roger Leger
leggeba01,1981,WIN,1,2,3,57,Barry,Legge,Barry Legge
lehouya01,2006,PHO,1,2,3,4,Yanick,Lehoux,Yanick Lehoux
lehtomi01,2006,NAS,1,2,3,8,Mikko,Lehtonen,Mikko Lehtonen
lemaymo01,1981,VAN,1,2,3,0,Moe,Lemay,Moe Lemay
lemaymo01,1986,EDM,1,2,3,36,Moe,Lemay,Moe Lemay
lemiecl01,1985,MTL,1,2,3,22,Claude,Lemieux,Claude Lemieux
lemiejo01,1995,HAR,1,2,3,31,Jocelyn,Lemieux,Jocelyn Lemieux
lepissa01,2011,CHI,1,2,3,4,Sami,Lepisto,Sami Lepisto
leroufr01,1997,COL,1,2,3,140,Francois,Leroux,Francois Leroux
lesiear01,1931,MTL,1,2,3,12,Art,Lesieur,Art Lesieur
leswito01,1957,DET,1,2,3,2,Tony,Leswick,Tony Leswick
lewistr01,2008,LAK,1,2,3,0,Trevor,Lewis,Trevor Lewis
lindetr01,2001,WAS,1,2,3,6,Trevor,Linden,Trevor Linden
lindgla01,1983,VAN,1,2,3,4,Lars,Lindgren,Lars Lindgren
lindju01,1999,MTL,1,2,3,4,Juha,Lind,Juha Lind
lindrbr01,1995,NYI,1,2,3,47,Brett,Lindros,Brett Lindros
lingda01,2003,CBS,1,2,3,98,David,Ling,David Ling
loobpe01,1984,QUE,1,2,3,0,Peter,Loob,Peter Loob
loughcl01,1927,DTC,1,2,3,21,Clem,Loughlin,Clem Loughlin
loweda01,1983,PIT,1,2,3,0,Darren,Lowe,Darren Lowe
lucedo01,1969,NYR,1,2,3,8,Don,Luce,Don Luce
ludwicr01,1995,DAL,1,2,3,70,Craig,Ludwig,Craig Ludwig
lukowbr01,1998,DAL,1,2,3,19,Brad,Lukowich,Brad Lukowich
lundmja01,2009,TOR,1,2,3,16,Jamie,Lundmark,Jamie Lundmark
lylege01,1981,DET,1,2,3,4,George,Lyle,George Lyle
mackebi01,1937,CHI,1,2,3,20,Bill,MacKenzie,Bill MacKenzie
mackeda01,1988,CHI,1,2,3,78,David,Mackey,David Mackey
macleri01,1971,PHI,1,2,3,9,Rick,MacLeish,Rick MacLeish
macmibo01,1974,NYR,1,2,3,4,Bob,MacMillan,Bob MacMillan
makelmi01,1994,BOS,1,2,3,0,Mikko,Makela,Mikko Makela
mansoda01,1999,DAL,1,2,3,22,Dave,Manson,Dave Manson
marchbr02,2005,CAL,1,2,3,75,Bryan,Marchment,Bryan Marchment
markoan01,2010,MTL,1,2,3,4,Andrei,Markov,Andrei Markov
markwne01,1989,BOS,1,2,3,15,Nevin,Markwart,Nevin Markwart
maroima01,1980,NYR,1,2,3,46,Mario,Marois,Mario Marois
marshpa01,1982,HAR,1,2,3,0,Paul,Marshall,Paul Marshall
marticl01,1951,CHI,1,2,3,8,Clare,Martin,Clare Martin
martito02,1987,HAR,1,2,3,14,Tom,Martin,Tom Martin
martito02,1989,HAR,1,2,3,27,Tom,Martin,Tom Martin
masnipa01,1951,MTL,1,2,3,2,Paul,Masnick,Paul Masnick
mathefr01,1948,TOR,1,2,3,2,Frank,Mathers,Frank Mathers
mayal01,1994,CAL,1,2,3,13,Alan,May,Alan May
mayersh01,1942,TOR,1,2,3,4,Shep,Mayer,Shep Mayer
mcadaga01,1975,BUF,1,2,3,2,Gary,McAdam,Gary McAdam
mcallch01,1997,VAN,1,2,3,106,Chris,McAllister,Chris McAllister
mcardke01,2009,FLO,1,2,3,29,Kenndal,McArdle,Kenndal McArdle
mccarke01,1978,PHI,1,2,3,21,Kevin,McCarthy,Kevin McCarthy
mccorbo01,1966,DET,1,2,3,27,Bob,McCord,Bob McCord
mcdonbu01,1934,DET,1,2,3,8,Bucko,McDonald,Bucko McDonald
mcdonke01,2003,CBS,1,2,3,36,Kent,McDonell,Kent McDonell
mcdonmo01,1920,HAM,1,2,3,2,Moylan,McDonnell,Moylan McDonnell
mcilhja01,1975,PHI,1,2,3,205,Jack,McIlhargey,Jack McIlhargey
mckenji02,1993,HAR,1,2,3,67,Jim,McKenzie,Jim McKenzie
mckenji02,1999,WAS,1,2,3,16,Jim,McKenzie,Jim McKenzie
mckenst01,2003,PIT,1,2,3,85,Steve,McKenna,Steve McKenna
mcllwda01,1988,PIT,1,2,3,4,Dave,McLlwain,Dave McLlwain
mcllwda01,1991,TOR,1,2,3,4,Dave,McLlwain,Dave McLlwain
mcmanbo01,1975,PIT,1,2,3,4,Bob,McManama,Bob McManama
mcmilca01,2011,MIN,1,2,3,11,Carson,McMillan,Carson McMillan
mcmurto01,1984,CHI,1,2,3,13,Tom,McMurchy,Tom McMurchy
mcnampe01,1975,PHR,1,2,3,32,Peter,McNamee,Peter McNamee
mcraeba01,1993,STL,1,2,3,103,Basil,McRae,Basil McRae
mcraeph01,2010,STL,1,2,3,2,Philip,McRae,Philip McRae
mctavda01,1996,CAL,1,2,3,2,Dale,McTavish,Dale McTavish
melocer01,2006,PHI,1,2,3,4,Eric,Meloche,Eric Meloche
mickela01,1971,PHI,1,2,3,8,Larry,Mickey,Larry Mickey
mikkebr01,2011,TBL,1,2,3,13,Brendan,Mikkelson,Brendan Mikkelson
milleaa01,2003,LAK,1,2,3,32,Aaron,Miller,Aaron Miller
millebi01,1935,MTL,1,2,3,2,Bill,Miller,Bill Miller
milleki01,1991,MNS,1,2,3,2,Kip,Miller,Kip Miller
minarch01,2008,PIT,1,2,3,4,Chris,Minard,Chris Minard
mollera01,1991,BUF,1,2,3,59,Randy,Moller,Randy Moller
montast01,2001,CAL,1,2,3,26,Steve,Montador,Steve Montador
montast01,2003,CAL,1,2,3,50,Steve,Montador,Steve Montador
montgji01,1995,PHI,1,2,3,9,Jim,Montgomery,Jim Montgomery
mooredo01,2007,MIN,1,2,3,10,Dominic,Moore,Dominic Moore
moretan01,1976,CLE,1,2,3,2,Angelo,Moretto,Angelo Moretto
morribe01,1924,REG,1,2,3,2,Bernie,Morris,Bernie Morris
morrijo01,1923,EDE,1,2,3,2,John,Morrison,John Morrison
